NGC1458;3h45m;-18°16';ERIDANUS;Galaxy Type SB0;11.6;2'x2';Distance : 23 Mly
NGC2372;7h25.6m;+29°29';GEMINI;Planetary Nebula;11.2;1';Distance : 6100 ly
NGC6482;17h51.8m;+23°4';HERCULES;Galaxy Type E1;11.5;2'x2';Distance : 55 Mly
NGC6207;16h43.1m;+36°50';HERCULES;Galaxy Type Sc;11.6;3'x1';Distance : 12 Mly
NGC3091;10h0.2m;-19°38';HYDRA;Galaxy Type E1;11.1;3'x2';Distance : 56 Mly
NGC2811;9h16.2m;-16°19';HYDRA;Galaxy Type SBa;11.3;3'x1';Distance : 33 Mly
NGC2781;9h11.5m;-14°49';HYDRA;Galaxy Type SB0-a;11.6;3'x2';Distance : 29 Mly
NGC2907;9h31.6m;-16°44';HYDRA;Galaxy Type Sa;11.6;2'x1';Distance : 29 Mly
NGC3338;10h42.1m;+13°45';LEO;Galaxy Type Sc;11.1;6'x3';Distance : 18 Mly
NGC3646;11h21.7m;+20°10';LEO;Galaxy Type Sbc/P;11.1;4'x2';Distance : 60 Mly
NGC3705;11h30.1m;+9°17';LEO;Galaxy Type SBab;11.1;5'x2';Distance : 14 Mly
NGC3681;11h26.5m;+16°52';LEO;Galaxy Type SBbc;11.2;3'x2';Distance : 17 Mly
NGC3190;10h18.1m;+21°50';LEO;Galaxy Type Sa;11.2;4'x2';Distance : 18 Mly
NGC3596;11h15.1m;+14°47';LEO;Galaxy Type SBc;11.3;4'x4';Distance : 17 Mly
NGC3239;10h25.1m;+17°10';LEO;Galaxy Type IBm/P;11.3;5'x2';Distance : 11 Mly
NGC3686;11h27.7m;+17°13';LEO;Galaxy Type SBbc;11.3;3'x2';Distance : 16 Mly
NGC2964;9h42.9m;+31°51';LEO;Galaxy Type SBbc;11.3;3'x2';Distance : 19 Mly
NGC3684;11h27.2m;+17°2';LEO;Galaxy Type Sbc;11.4;3'x2';Distance : 16 Mly
NGC3226;10h23.4m;+19°54';LEO;Galaxy Type E2;11.4;3'x2';Distance : 16 Mly
NGC3760;10h36.9m;+21°53';LEO;Galaxy Type SB0-a;11.4;3'x1';Distance : 19 Mly
NGC3900;11h49.2m;+27°1';LEO;Galaxy Type S0-a;11.4;3'x2';Distance : 25 Mly
NGC2911;9h33.8m;+10°9';LEO;Galaxy Type S0;11.5;4'x3';Distance : 45 Mly
NGC3367;10h46.6m;+13°45';LEO;Galaxy Type SBc;11.5;3'x2';Distance : 43 Mly
NGC3041;9h53.1m;+16°41';LEO;Galaxy Type SBc;11.5;4'x2';Distance : 20 Mly
NGC3433;10h52.1m;+10°9';LEO;Galaxy Type Sc;11.6;4'x3';Distance : 38 Mly
NGC3370;10h47.1m;+17°16';LEO;Galaxy Type Sc;11.6;3'x2';Distance : 18 Mly
NGC3575;10h13.5m;+22°44';LEO;Galaxy Type SBbc;11.6;3'x3';Distance : 18 Mly
NGC3504;11h3.2m;+27°58';LEO MINOR;Galaxy Type SBab;11.1;3'x2';Distance : 21 Mly
NGC3432;10h52.5m;+36°37';LEO MINOR;Galaxy Type SBm;11.3;7'x2';Distance : 9 Mly
NGC3430;10h52.2m;+32°57';LEO MINOR;Galaxy Type SBc;11.6;4'x2';Distance : 22 Mly
NGC1832;5h12.1m;-15°41';LEPUS;Galaxy Type SBbc;11.3;3'x2';Distance : 27 Mly
NGC5812;15h0.9m;-7°27';LIBRA;Galaxy Type E1;11.2;2'x2';Distance : 28 Mly
